Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name
PB2,CY008859,No,1,2306,H3N2,10/20/2000,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/98/2000
PB2,CY008515,Yes,1,2296,H3N2,10/27/2000,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/99/2000
PB2,KF424159,Yes,1,2314,H1N1,08/11/2005,IRD:Canvasback/Avian,Canada,-N/A-,-N/A-,A/canvasback/Alberta/276/2005
PB2,CY137641,Yes,1,2316,H1N1,07/11/2005,IRD:Canvasback/Avian,Canada,-N/A-,-N/A-,A/canvasback/Alberta/276/2005(H1N1)
PB2,JX570851,Yes,1,2280,H5N2,10/2011,IRD:Canvasback/Avian,China,-N/A-,-N/A-,A/canvasback/Xianghai/428/2011(H5N2)
PB2,KJ847691,Yes,1,2307,H4N6,07/20/2002,IRD:null,Russia,-N/A-,-N/A-,A/Caspian seal/Russia/1884/2002
PB2,KJ847699,Yes,1,2307,H4N6,10/03/2012,IRD:null,Russia,-N/A-,13-Dec,A/Caspian seal/Russia/T1/2012
PB2,CY110768,No,1,2340,H1N1,12/2009,IRD:Domestic Cat,France,-N/A-,10-Sep,A/cat/France/0514/2009
PB2,DQ643980,No,1,2341,H5N1,02/2006,IRD:Domestic Cat,Germany,-N/A-,06-May,A/cat/Germany/606/2006/H5N1(H5N1)
PB2,GQ464405,No,1,2335,H1N1,04/28/2009,IRD:Human,Spain,-N/A-,09-Aug,A/Catalonia/63/2009(H1N1)
PB2,JN032403,Yes,1,2341,H1N1,11/11/2009,IRD:Human,China,-N/A-,-N/A-,A/Changchun/01/2009
PB2,KF420310,Yes,1,2314,H7N9,03/22/2013,IRD:Human,China,-N/A-,-N/A-,A/Changsha/1/2013(H7N9)
PB2,KF420311,Yes,1,2314,H7N9,04/29/2013,IRD:Human,China,-N/A-,-N/A-,A/Changsha/2/2013(H7N9)
PB2,AF398866,No,1,2287,H1N1,1995,IRD:Human,USA,Virginia,-N/A-,A/Charlottesville/31/95
PB2,HM241694,No,1,2319,H1N1,07/20/2009,IRD:Human,India,-N/A-,-N/A-,A/Che/NIV658/2009
PB2,JN703379,Yes,1,2307,H1N1,02/22/2011,IRD:Human,Russia,-N/A-,11-Oct,A/Cheboksary/IIV-92/2011
PB2,CY092750,Yes,1,2297,H1N1,11/2009,IRD:null,USA,California,10-Sep,A/cheetah/California/D0912239/2009
PB2,FJ009500,No,1,2280,H3N2,10/10/2007,IRD:Human,South Korea,-N/A-,08-Jul,A/Cheongju/H383/2007(H3N2)
PB2,FJ009501,No,1,2280,H3N2,01/11/2008,IRD:Human,South Korea,-N/A-,08-Jul,A/Cheongju/H398/2008
PB2,FJ009502,No,1,2281,H3N2,02/19/2008,IRD:Human,South Korea,-N/A-,08-Jul,A/Cheongju/H407/2008
PB2,FJ009503,No,1,2280,H3N2,02/19/2008,IRD:Human,South Korea,-N/A-,08-Jul,A/Cheongju/H412/2008
PB2,FJ009504,No,1,2298,H3N2,02/28/2008,IRD:Human,South Korea,-N/A-,08-Jul,A/Cheongju/H471/2008
PB2,CY049856,Yes,1,2280,H1N1,05/02/2009,IRD:Human,USA,North Carolina,09-Aug,A/Cherry Point/WR0100/2009(H1N1)
PB2,CY049864,Yes,1,2280,H1N1,05/02/2009,IRD:Human,USA,North Carolina,09-Aug,A/Cherry Point/WR0101/2009(H1N1)
PB2,CY049872,Yes,1,2280,H1N1,05/02/2009,IRD:Human,USA,North Carolina,09-Aug,A/Cherry Point/WR0102/2009(H1N1)
PB2,CY094942,Yes,1,2296,H3N2,2004,IRD:Teal/Avian,Australia,-N/A-,-N/A-,A/chestnut teal/Victoria/1/2004(H3N8)(H3N2)
PB2,GU136061,Yes,1,2280,H1N1,06/18/2009,IRD:Human,Japan,-N/A-,09-Aug,A/Chiba-C/51/2009(H1N1)
PB2,CY083476,Yes,1,2280,H1N1,10/14/2009,IRD:Human,USA,Illinois,10-Sep,A/Chicago/WRAIR1690P/2009
PB2,CY083492,Yes,1,2280,H1N1,10/14/2009,IRD:Human,USA,Illinois,10-Sep,A/Chicago/WRAIR1691P/2009
PB2,CY171054,Yes,1,2310,H3N2,11/05/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04001/2012
PB2,CY171062,Yes,1,2310,H3N2,11/12/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04002/2012
PB2,CY171070,Yes,1,2310,H3N2,11/27/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04006/2012
PB2,CY171078,Yes,1,2310,H3N2,11/27/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04007/2012
PB2,CY171086,Yes,1,2310,H3N2,11/29/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04008/2012
PB2,CY171094,Yes,1,2310,H3N2,11/30/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04009/2012
PB2,CY171102,Yes,1,2310,H3N2,12/02/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04010/2012
PB2,CY171110,Yes,1,2310,H3N2,12/02/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04011/2012
PB2,CY171118,Yes,1,2310,H3N2,12/03/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04012/2012
PB2,CY171126,Yes,1,2310,H3N2,12/04/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04013/2012
PB2,CY171134,Yes,1,2280,H3N2,12/05/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04014/2012
PB2,CY171142,Yes,1,2310,H3N2,12/06/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04015/2012
PB2,CY171150,Yes,1,2310,H3N2,12/07/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04017/2012
PB2,CY171158,Yes,1,2310,H3N2,12/07/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04018/2012
PB2,CY171166,Yes,1,2316,H1N1,12/07/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04019/2012
PB2,CY171174,Yes,1,2310,H3N2,12/07/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04020/2012
PB2,CY171182,Yes,1,2316,H3N2,12/13/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04035/2012
PB2,CY171190,Yes,1,2313,H3N2,12/13/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04036/2012
PB2,CY171198,Yes,1,2281,H3N2,12/13/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04037/2012
PB2,CY171206,Yes,1,2310,H3N2,12/14/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04038/2012
PB2,CY171214,Yes,1,2310,H3N2,12/15/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04039/2012
PB2,CY171222,Yes,1,2310,H3N2,12/17/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04046/2012
PB2,CY171230,Yes,1,2313,H3N2,12/17/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04047/2012
PB2,CY171238,Yes,1,2281,H3N2,12/17/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04048/2012
PB2,CY171246,Yes,1,2310,H3N2,12/18/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04053/2012
PB2,CY171254,Yes,1,2310,H3N2,12/18/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04054/2012
PB2,CY171262,Yes,1,2310,H3N2,12/18/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04055/2012
PB2,CY171270,Yes,1,2310,H3N2,12/18/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04056/2012
PB2,CY171278,Yes,1,2281,H3N2,12/18/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04064/2012
PB2,CY171286,Yes,1,2313,H3N2,12/19/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04065/2012
PB2,CY171294,Yes,1,2310,H3N2,12/19/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04066/2012
PB2,CY171302,Yes,1,2310,H3N2,12/24/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04081/2012
PB2,CY171310,Yes,1,2281,H3N2,12/24/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04084/2012
PB2,CY171318,Yes,1,2313,H3N2,12/25/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04085/2012
PB2,CY171326,Yes,1,2313,H3N2,12/25/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04086/2012
PB2,CY171334,Yes,1,2290,H3N2,12/26/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04089/2012
PB2,CY171342,Yes,1,2310,H3N2,12/26/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04090/2012
PB2,CY171350,Yes,1,2310,H3N2,12/26/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04092/2012
PB2,CY167883,No,1,2313,H3N2,12/26/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04093/2012
PB2,CY171358,Yes,1,2310,H3N2,12/26/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04094/2012
PB2,CY171366,Yes,1,2310,H3N2,12/26/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04095/2012
PB2,CY171374,Yes,1,2310,H3N2,12/26/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04096/2012
PB2,CY171382,Yes,1,2310,H3N2,12/26/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04097/2012
PB2,CY171390,Yes,1,2310,H3N2,12/27/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04098/2012
PB2,CY171398,Yes,1,2310,H3N2,12/27/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04099/2012
PB2,CY171406,Yes,1,2310,H3N2,12/27/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04102/2012
PB2,CY171414,Yes,1,2310,H3N2,12/27/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04103/2012
PB2,CY171422,Yes,1,2310,H3N2,12/27/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04104/2012
PB2,CY171430,Yes,1,2310,H3N2,12/27/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04105/2012
PB2,CY171438,Yes,1,2310,H3N2,12/28/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04106/2012
PB2,CY171446,Yes,1,2310,H3N2,12/28/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04107/2012
PB2,CY171454,Yes,1,2313,H3N2,12/28/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04110/2012
PB2,CY171462,Yes,1,2310,H3N2,12/28/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04111/2012
PB2,CY171470,Yes,1,2310,H3N2,12/28/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04112/2012
PB2,CY171478,Yes,1,2310,H3N2,12/28/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04113/2012
PB2,CY171486,Yes,1,2310,H3N2,12/28/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04114/2012
PB2,CY171494,Yes,1,2310,H3N2,12/28/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04115/2012
PB2,CY171502,Yes,1,2316,H3N2,12/29/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04117/2012
PB2,CY171510,Yes,1,2310,H3N2,12/29/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04118/2012
PB2,CY171518,Yes,1,2310,H3N2,12/29/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04119/2012
PB2,CY171526,Yes,1,2313,H3N2,12/30/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04120/2012
PB2,CY171534,Yes,1,2310,H3N2,12/30/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04121/2012
PB2,CY171542,Yes,1,2310,H3N2,12/30/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04122/2012
PB2,CY171550,Yes,1,2316,H1N1,12/30/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04123/2012
PB2,CY171558,Yes,1,2313,H3N2,12/31/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04124/2012
PB2,CY171566,Yes,1,2310,H3N2,12/31/2012,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04126/2012
PB2,CY171574,Yes,1,2310,H3N2,01/01/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04127/2013
PB2,CY171582,Yes,1,2310,H3N2,01/01/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04128/2013
PB2,CY171590,Yes,1,2310,H3N2,01/01/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04129/2013
PB2,CY171598,Yes,1,2310,H3N2,01/01/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04130/2013
PB2,CY171606,Yes,1,2313,H3N2,01/01/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04131/2013
PB2,CY171614,Yes,1,2313,H3N2,01/01/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04132/2013
PB2,CY171622,Yes,1,2281,H3N2,01/02/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04133/2013
PB2,CY171630,Yes,1,2313,H3N2,01/02/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04134/2013
PB2,CY171638,Yes,1,2310,H3N2,01/03/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04135/2013
PB2,CY171646,Yes,1,2310,H3N2,01/03/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04136/2013
PB2,CY171654,Yes,1,2310,H3N2,01/04/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04142/2013
PB2,CY171662,Yes,1,2310,H3N2,01/07/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04149/2013
PB2,CY171670,Yes,1,2310,H3N2,01/07/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04150/2013
PB2,CY171678,Yes,1,2310,H3N2,01/09/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04164/2013
PB2,CY171686,Yes,1,2313,H3N2,01/09/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04165/2013
PB2,CY171694,Yes,1,2310,H3N2,01/14/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04183/2013
PB2,CY171702,Yes,1,2310,H3N2,01/14/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04184/2013
PB2,CY171710,Yes,1,2310,H3N2,01/16/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04187/2013
PB2,CY171718,Yes,1,2313,H3N2,01/16/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04188/2013
PB2,CY171726,Yes,1,2300,H3N2,01/19/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04193/2013
PB2,CY171734,Yes,1,2313,H3N2,01/23/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04198/2013
PB2,CY171742,Yes,1,2313,H3N2,01/25/2013,IRD:Human,USA,Illinois,13-Dec,A/Chicago/YGA_04200/2013
PB2,CY016794,Yes,1,2306,H5N1,2006,IRD:Chicken/Avian,Afghanistan,-N/A-,-N/A-,A/chicken/Afghanistan/1207/2006
PB2,CY020628,Yes,1,2306,H5N1,2006,IRD:Chicken/Avian,Afghanistan,-N/A-,-N/A-,A/chicken/Afghanistan/1573-47/2006
PB2,CY020636,Yes,1,2306,H5N1,2006,IRD:Chicken/Avian,Afghanistan,-N/A-,-N/A-,A/chicken/Afghanistan/1573-65/2006
PB2,CY021380,Yes,1,2306,H5N1,2006,IRD:Chicken/Avian,Afghanistan,-N/A-,-N/A-,A/chicken/Afghanistan/1573-7/2006
PB2,CY020644,Yes,1,2298,H5N1,2006,IRD:Chicken/Avian,Afghanistan,-N/A-,-N/A-,A/chicken/Afghanistan/1573-92/2006
PB2,KM657856,Yes,1,2308,H5N2,04/2010,IRD:Chicken/Avian,Mexico,-N/A-,-N/A-,A/chicken/Aguascalientes/IA13/2010
PB2,AB684176,Yes,1,2280,H5N1,02/2011,IRD:Chicken/Avian,Japan,-N/A-,11-Oct,A/chicken/Aichi/2/2011(H5N1)
PB2,AB684116,Yes,1,2280,H5N1,01/2011,IRD:Chicken/Avian,Japan,-N/A-,11-Oct,A/chicken/Aichi/T1/2011(H5N1)
PB2,FJ784826,No,1,2280,H5N1,01/28/2007,IRD:Chicken/Avian,China,-N/A-,-N/A-,A/chicken/Anhui/1089/2007(H5N1)
PB2,HM172430,Yes,1,2280,H5N1,2004,IRD:Chicken/Avian,China,-N/A-,-N/A-,A/chicken/Anhui/39/2004(H5N1)
PB2,JX312549,No,1,2280,H9N2,04/2010,IRD:Chicken/Avian,China,-N/A-,-N/A-,A/chicken/Anhui/HF/2010
PB2,GU252813,No,1,2338,H5N1,11/20/2008,IRD:Chicken/Avian,India,-N/A-,-N/A-,A/chicken/Assam/140203/2008
PB2,GU066387,No,1,2341,H5N1,12/07/2008,IRD:Chicken/Avian,India,-N/A-,-N/A-,A/chicken/Assam/142007/2008(H5N1)
PB2,JN540081*,Yes,1,2318,H9N2,12/03/2009,IRD:Chicken/Avian,Pakistan,-N/A-,-N/A-,A/chicken/Attock/NARC-14994/2009
PB2,GU050474,No,1,2316,H5N1,2007,IRD:Chicken/Avian,Viet Nam,-N/A-,-N/A-,A/chicken/Bac Giang/07-74/2007
PB2,GU186768,Yes,1,2316,H5N1,2007,IRD:Chicken/Avian,Viet Nam,-N/A-,-N/A-,A/chicken/Bac Lieu/07-10/2007(H5N1)
PB2,JX420155,Yes,1,2341,H5N1,01/06/2007,IRD:Chicken/Avian,Viet Nam,-N/A-,-N/A-,A/chicken/Bac Lieu/1214/2007(H5N1)
PB2,GQ122466,Yes,1,2280,H5N1,2005,IRD:Chicken/Avian,Indonesia,-N/A-,-N/A-,A/chicken/Bali/UT2091/2005(H5N1)
PB2,GQ122472,Yes,1,2280,H5N1,2005,IRD:Chicken/Avian,Indonesia,-N/A-,-N/A-,A/chicken/Bali/UT2092/2005
PB2,KC757911,No,1,2286,H9N2,02/19/2011,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/10401/2011(H9N2)
PB2,KC758049,No,1,2286,H9N2,02/19/2011,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/10411/2011
PB2,KC758011,No,1,2286,H9N2,05/29/2011,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/10897/2011(H9N2)
PB2,KC757889,No,1,2286,H9N2,06/28/2011,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/11154/2011(H9N2)
PB2,KC616590,No,1,2280,H5N1,01/02/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/12VIR-7140-2/2012
PB2,KC616596,No,1,2280,H5N1,02/14/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/12VIR-7140-8/2012
PB2,KM267867,No,1,2280,H5N1,03/10/2014,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/14VIR2665-21/2014
PB2,KM267883,No,1,2280,H5N1,03/26/2014,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/14VIR2665-24/2014
PB2,KM267891,No,1,2280,H5N1,03/06/2014,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/14VIR2665-25/2014
PB2,KF888543,Yes,1,2280,H5N1,01/18/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/15078/2012
PB2,KF888499,Yes,1,2280,H5N1,01/18/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/15079/2012
PB2,KF888519,Yes,1,2280,H5N1,01/18/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/15083/2012
PB2,KF888527,No,1,2280,H5N1,01/18/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/15085/2012
PB2,KJ643821,No,1,2280,H9N2,03/22/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/16448/2012
PB2,KF888475,Yes,1,2280,H5N1,09/07/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/18061/2012
PB2,KJ643602,No,1,2280,H9N2,10/21/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/18235/2012
PB2,KF888511,No,1,2280,H5N1,10/21/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/18248/2012
PB2,KJ643853,No,1,2280,H9N2,10/21/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/18276/2012
PB2,KJ643752,Yes,1,2280,H9N2,10/21/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/18301/2012
PB2,KJ643781,Yes,1,2280,H9N2,11/15/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/18408/2012
PB2,KJ643718,No,1,2280,H9N2,11/15/2012,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/18460/2012
PB2,KJ643805,Yes,1,2280,H9N2,01/28/2013,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/18857/2013
PB2,KJ643768,No,1,2280,H9N2,02/14/2013,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/19145/2013
PB2,KJ643664,No,1,2280,H9N2,04/29/2013,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/19495/2013
PB2,KJ643736,No,1,2280,H9N2,04/29/2013,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/19565/2013
PB2,KJ643594,Yes,1,2280,H9N2,05/25/2013,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/19870/2013
PB2,KC757963,No,1,2286,H9N2,03/22/2009,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/2075/2009(H9N2)
PB2,KC757995,No,1,2286,H9N2,12/27/2009,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/5209/2009(H9N2)
PB2,KC758056,No,1,2286,H9N2,08/06/2010,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/8413/2010(H9N2)
PB2,KC758026,No,1,2286,H9N2,09/01/2010,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/8725/2010
PB2,KC757852,No,1,2286,H9N2,11/15/2010,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/9334/2010
PB2,KF888413,No,1,2280,H5N1,07/10/2010,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/9636/2010
PB2,KF597841*,No,1,2321,H5N1,01/15/2010,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/BL-470/2010(H5N1)
PB2,KC986287*,No,1,2339,H9N2,09/2006,IRD:Chicken/Avian,Bangladesh,-N/A-,-N/A-,A/chicken/Bangladesh/VP01/2006(H9N2)
PB2,DQ492830,No,1,2280,H5N1,2004,IRD:Chicken/Avian,Indonesia,-N/A-,-N/A-,A/chicken/Bangli Bali/BBPV6-1/2004(H5N1)
PB2,DQ492831,No,1,2280,H5N1,2004,IRD:Chicken/Avian,Indonesia,-N/A-,-N/A-,A/chicken/Bangli Bali/BPPV6-2/2004(H5N1)
PB2,GQ122514,Yes,1,2280,H5N1,10/2006,IRD:Chicken/Avian,Indonesia,-N/A-,-N/A-,A/chicken/Banten/UT6025/2006(H5N1)
PB2,KF188291,No,1,2309,H9N2,1994,IRD:Chicken/Avian,China,-N/A-,-N/A-,A/chicken/Beijing/1/1994
PB2,KF746753,No,1,2280,H9N2,04/23/2005,IRD:Chicken/Avian,China,-N/A-,-N/A-,A/chicken/Beijing/243/2005
PB2,KF746873,No,1,2280,H9N2,05/21/2010,IRD:Chicken/Avian,China,-N/A-,-N/A-,A/chicken/Beijing/243/2010
PB2,AF508649,Yes,1,2280,H9N2,1998,IRD:Chicken/Avian,China,-N/A-,-N/A-,A/chicken/Beijing/8/98
PB2,DQ064543,Yes,1,2341,H9N2,1998,IRD:Chicken/Avian,China,-N/A-,-N/A-,A/chicken/Beijing/8/98
PB2,EU914197,No,1,2341,H9N2,2005,IRD:Chicken/Avian,China,-N/A-,-N/A-,A/chicken/Beijing/L1/2005(H9N2)
PB2,CY066001,No,1,2298,H5N1,02/17/2010,IRD:Chicken/Avian,Bhutan,-N/A-,-N/A-,A/chicken/Bhutan/248006/2010
PB2,CY066009,No,1,2320,H5N1,02/17/2010,IRD:Chicken/Avian,Bhutan,-N/A-,-N/A-,A/chicken/Bhutan/248007/2010
PB2,CY063470,No,1,2307,H5N1,02/20/2010,IRD:Chicken/Avian,Bhutan,-N/A-,-N/A-,A/chicken/Bhutan/248009/2010
PB2,CY063478,Yes,1,2306,H5N1,02/19/2010,IRD:Chicken/Avian,Bhutan,-N/A-,-N/A-,A/chicken/Bhutan/248015/2010
PB2,AY616766,Yes,1,2341,H7N3,2004,IRD:Chicken/Avian,Canada,-N/A-,-N/A-,A/chicken/British Columbia/04
PB2,GQ921319*,No,1,2341,H7N3,05/2004,IRD:Chicken/Avian,Canada,-N/A-,04-Mar,A/chicken/British Columbia/NS-01827-4/2004
PB2,EU277840,No,1,2291,H5N1,2006,IRD:Chicken/Avian,Burkina Faso,-N/A-,-N/A-,A/chicken/Burkina Faso/1347-16/2006
PB2,JX420203,Yes,1,2341,H5N1,12/27/2006,IRD:Chicken/Avian,Viet Nam,-N/A-,-N/A-,A/chicken/Ca Mau/1180/2006(H5N1)
PB2,EU182250,No,1,2319,H6N2,2000,IRD:Chicken/Avian,USA,California,-N/A-,A/chicken/CA/431/2000
PB2,EU182258,No,1,2319,H6N2,2001,IRD:Chicken/Avian,USA,California,-N/A-,A/chicken/CA/6643/2001
PB2,EU182270,Yes,1,2324,H6N2,2004,IRD:Chicken/Avian,USA,California,-N/A-,A/chicken/CA/S0403106/2004
PB2,AF457714,No,1,2308,H6N2,2000,IRD:Chicken/Avian,USA,California,-N/A-,A/chicken/California/1002a/00
